"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"3881";"737e96becad33fa5be65238e3f31ba32";"0";"2";"12";"Luttes   Après quinze mois de grève, victoire pour les postiers des Hauts-de-Seine";"0";"1";"1";"1";"2019-07-11 13:50:24"
"3882";"0718576cad5da6e6c3210466fa82ca45";"0";"0";"13";"Entrepreneure ""Le jour où j'ai compris que le mot échec est synonyme d'expérience""";"0";"0";"0";"1";"2019-07-11 14:35:07"
"3883";"e9020911a23dc1ec5497cfb6bb2e62df";"0";"2";"16";"Par Isabelle Saladin , publié le  04/07/2019 à 08:00  , mis à jour à  15:37 facebook";"1";"1";"1";"1";"2019-07-11 13:53:06"
"3884";"9b4acd3598a3702b6e1dc0d04c4dd766";"0";"2";"10";"Par Anne Fairise , publié le  03/07/2019 à 07:00 facebook";"1";"1";"1";"1";"2019-07-11 13:53:05"
"3885";"18270daef43ea43e04e5a210fa83a081";"0";"2";"9";"Par  Amandine Cailhol —  2 juillet 2019 à 12:21";"1";"1";"1";"1";"2019-07-11 13:53:04"
"3886";"8a2a74a80f8b52e0d6d76a1ca3ee26e0";"0";"0";"27";"Le 2 juillet, le gouvernement a annoncé une compensation de la hausse de la contribution sociale généralisée (CSG) au 1er janvier 2020 pour 5,48 millions d'agents publics";"0";"0";"0";"1";"2019-07-12 08:50:53"
"3887";"e7177792b2041fee1add20ea7c0330b5";"0";"3";"20";"Après 15 mois de conflit à la Poste des Hauts-de-Seine, SUD et la direction ont signé un protocole d'accord lundi";"0";"1";"1";"1";"2019-07-12 08:51:00"
"3889";"4e019111592fc2d3a1e66b21ceee9294";"0";"2";"28";"Pour Isabelle Saladin, un entrepreneur doit se préparer mentalement et psychologiquement à traverser d'intenses périodes de doute et à vivre des échecs, dont il tirera une force supplémentaire";"1";"1";"1";"1";"2019-07-11 13:53:01"
"3890";"aac25dfb0ce66b97ed879fd5defb4525";"0";"3";"11";"Isabelle Saladin, serial entrepreneure, fondatrice de I&amp;S Adviser, partage son expérience";"1";"1";"1";"1";"2019-07-11 13:52:57"
"3891";"479e855fcf5301649dc0dbc1c2eb60f0";"0";"2";"14";"Par  Marie Piquemal —  3 juillet 2019 à 16:28 (mis à jour à 16:37)";"1";"1";"1";"1";"2019-07-11 13:52:59"
"3892";"32374b00bce0938e8a1a2813ed85c4c1";"0";"0";"22";"Depuis plus d’un an, les postiers en grève réclamaient une évolution des normes et cadences qui déterminent la durée de leurs tournées";"0";"0";"0";"1";"2019-07-10 10:10:00"
"3893";"79a1e3688760a43a1b36388662444247";"0";"1";"12";"Des lycéens passant l'épreuve de philosophie à Strasbourg, le 17 juin 2019";"0";"0";"1";"1";"2019-07-11 13:54:17"
"3894";"90d74a754c8b255201cdc61f3694a0f5";"0";"0";"11";"Les quelques concessions du gouvernement n'ont pas calmé l'ire des syndicats";"0";"0";"0";"1";"2019-07-11 13:54:20"
"3895";"56ffc14223d6f4ed7713560280c4bb93";"0";"1";"25";"Avec la signature, lundi, d'un protocole d’accord de fin de conflit avec la direction, ils ont obtenu de nouvelles embauches en CDI dans le département";"0";"0";"0";"1";"2019-07-12 08:53:42"
"3896";"0dfc883080d2037e8fffe1bc5762c22e";"0";"0";"23";"Le mouvement ne concernerait qu’environ 100 000 copies sur 4 millions, mais cela suffit à mettre le ministère de l'Education en mauvaise posture";"0";"1";"1";"1";"2019-07-12 08:53:34"
"3897";"50cb4bdec036a84011ca1d77aae31716";"0";"0";"14";"L'échec et le rebond sont mes compagnons de route depuis le plus jeune âge";"0";"0";"0";"1";"2019-07-12 09:01:32"
"3898";"33e25c26b56ca7b132561c04f1a2e90f";"0";"1";"11";"Après quinze mois de grève, victoire pour les postiers des Hauts-de-Seine";"0";"0";"1";"1";"2019-07-11 14:03:31"
"3899";"8b650033e9d27845b87ec9abd88b01a0";"0";"0";"11";"En cause: le non dégel de la valeur du point d'indice";"0";"0";"0";"1";"2019-07-10 10:09:56"
"3900";"5726db9768cd3d5186e62df5fe46fab9";"0";"0";"9";"Six questions sur la grève des notes du bac";"0";"0";"0";"1";"2019-07-10 10:09:57"
"3901";"2d892898f601528514d9f9f9e5af6422";"0";"2";"20";"Le ministre de l’Education nationale Jean-Michel Blanquer a beau assurer que tout va rouler, la situation est un tantinet tendue";"1";"1";"1";"1";"2019-07-11 13:52:55"
"3902";"5069e319c8af9c2d40532465061f6646";"0";"0";"27";"Des profs, vexés à l’os de ne pas être écoutés ni même reçus pour exprimer leurs inquiétudes sur la réforme du lycée, refusent de rendre leurs notes";"0";"0";"0";"1";"2019-07-10 10:09:35"
"3903";"c91c977af0ccfc895519012e6c9164bc";"0";"0";"23";"Après plus de quinze mois de grève, ces derniers viennent de signer, lundi, un protocole d’accord de fin de conflit avec la direction";"0";"0";"0";"1";"2019-07-10 10:09:36"
"3904";"6c03cdf2a7e9cd89ce9ac4d0d1a1c85f";"0";"0";"11";"Une période aussi ponctuée par des actions syndicales régulières des grévistes";"0";"0";"0";"1";"2019-07-10 10:09:37"
"3905";"7f4983bd48fd22e91ce0267676b6a4ee";"0";"0";"26";"Le mouvement ne concernerait qu’environ 100 000 copies sur 4 millions, mais cela est suffisant pour mettre dans la panade le ministère, quoi qu’il en dise";"0";"0";"0";"1";"2019-07-10 10:09:39"
"3906";"ab02622023e5f052bb2ed2c53b171ac3";"0";"0";"17";"Dans le passé, il y a déjà eu des mots d’ordre appelant à la rétention des notes";"0";"0";"0";"1";"2019-07-10 10:09:41"
"3907";"428246ffaedc2d9e365f1fb2a932cadf";"0";"0";"17";"Notamment en 1965, quand les enseignants pestaient contre la mise en place de filières pour le bac";"0";"0";"0";"1";"2019-07-10 10:09:43"
"3908";"ed0793c9bc214d130fa1f6c80bf3a489";"0";"0";"14";"La deuxième fois, c’était lors des grèves de 2003 contre la réforme des retraites";"0";"0";"0";"1";"2019-07-10 10:09:44"
"3909";"a14879d554b6dbae5cb06643d72e20d4";"0";"0";"17";"Là aussi, des appels à la rétention des notes avaient été lancés, mais à l’échelle locale seulement";"0";"0";"0";"1";"2019-07-10 10:09:45"
"3910";"f6471c5e2a8e001a3262016144906589";"0";"0";"15";"Et au dernier moment, les professeurs ont cédé et rendu les notes dans les temps";"0";"0";"0";"1";"2019-07-10 10:09:47"
"3911";"87a6eeea1011d26be1d66e1676c6bc39";"0";"0";"9";"Les professeurs peuvent-ils retarder le rendu des copies ?";"0";"0";"0";"1";"2019-07-10 10:09:49"
"3912";"0c6843f09b6fe8b0ba55afc355eb6f39";"0";"0";"27";"Sur le plan purement juridique, ne pas rendre les copies en temps et en heure constitue une faute grave, pouvant exposer les fonctionnaires à des sanctions élevées";"0";"0";"0";"1";"2019-07-10 10:09:51"
"3913";"1214643751a38ce82b5ab974e13dcda4";"0";"0";"14";"C'est très formateur à un âge où votre personnalité et votre ego se construisent";"0";"0";"0";"1";"2019-07-10 10:09:52"
"3914";"027cdabdaacd708ab5ed99b2a96885ba";"0";"0";"30";"Le secrétaire d'Etat accède ainsi à une revendication commune des syndicats, mais partiellement : la mesure n'est pas pérennisée et, a-t-il expliqué, elle ne devrait pas être reconduite après 2020";"0";"1";"1";"1";"2019-07-11 14:03:28"
"3915";"fc7f3680c43326a490b4c70a112c29a1";"0";"0";"27";"Si elle bénéficiera aux 5,48 millions d'agents publics d'Etat, territoriaux et hospitaliers, qu'ils soient titulaires ou contractuels, elle ne constitue en rien un gain de pouvoir d'achat";"0";"1";"1";"1";"2019-07-11 14:03:19"
"3917";"5b7323dd3b8e0bf98d3269b7731fcd81";"0";"1";"6";"  Pour poursuivre votre lecture, abonnez-vous";"0";"0";"0";"1";"2019-07-12 08:51:30"
"3919";"b42d1009e31e8f65ccc5e95f0efbf380";"0";"3";"31";"L'Express valorise la contribution des femmes à l'économie : recevez chaque semaine nos articles à la Une et la revue de presse de Valérie Lion en vous inscrivant à la newsletter";"1";"1";"1";"1";"2019-07-11 13:52:52"
"3920";"1083a7d86baeff4f6dc55b16a14db9fd";"0";"0";"10";"Mais là encore, on parle sur le plan purement juridique";"0";"0";"0";"1";"2019-07-10 10:09:15"
"3921";"e6507083b80785deb509cf4cd70e2271";"0";"0";"5";"Le ministère a toute latitude";"0";"0";"0";"1";"2019-07-10 10:09:16"
"3922";"b60a6465b5f471dc66900915186e5eda";"0";"0";"14";"Seront-ils considérés comme grévistes depuis le jour où ils ont récupéré les copies ?";"0";"0";"0";"1";"2019-07-10 10:09:18"
"3923";"a9cb4b56d1a683d6ff3ee34d4cb394b7";"0";"0";"6";"Inclus dans l’abonnement 100% numérique :";"0";"0";"0";"1";"2019-07-10 10:09:21"
"3924";"1fb1d94f68ea2c8d0204a4c31d726f39";"0";"2";"16";"Dernière en date : mi-juin, les postiers des Hauts-de-Seine s’étaient invités au siège de la Poste";"0";"1";"1";"1";"2019-07-11 13:52:50"
"3925";"906bcbc1290f5ab57d839a930d12ec9d";"0";"0";"7";"Accès illimité à l’application et au site";"0";"0";"0";"1";"2019-07-10 10:09:09"
"3926";"f6681e60294b2098c6a3f62b2a93f281";"0";"0";"9";"Le magazine en numérique la veille de sa parution";"0";"0";"0";"1";"2019-07-10 10:09:10"
"3927";"34050364ee574de8e891586c3a359199";"0";"0";"12";"Navigation sans publicité 25 newsletters thématiques à la carte 1 newsletter personnalisée";"0";"0";"0";"1";"2019-07-10 10:09:11"
"3929";"3da6d953fc78681cddb4f0a8d3742cbd";"0";"3";"5";"INVESTIR EN SCPI avec Corum";"0";"1";"1";"1";"2019-07-12 08:51:34"
"3930";"f2320bdefc3a196e86fd016b3e9668d5";"0";"5";"7";"CATALOGUES EN LIGNE avec L'Express Offres Locales";"0";"1";"1";"1";"2019-07-12 08:51:37"
"3932";"fdce762cc9980b87ea54c72cdb6fd562";"0";"0";"19";"La réponse est non, vu que ce n’est pas une grève de la correction mais une grève des notes";"0";"0";"0";"1";"2019-07-12 08:44:27"
"3933";"8a2d5ac49abb13700cdfea4fe058b7a6";"0";"1";"9";"Le jeu fait partie de mon ADN depuis l'enfance";"0";"0";"0";"1";"2019-07-12 08:44:31"
"3934";"79b89586e750e22ebb7f061abf3a5853";"0";"0";"18";"Donc, la grève commence à la date butoir où les notes doivent être rentrées dans le serveur informatique";"0";"0";"0";"1";"2019-07-10 10:08:54"
"3935";"2d0eee541286c728e31bc949459b3bd3";"0";"0";"13";"Initialement prévu à mardi, le délai a été reporté à ce mercredi midi";"0";"0";"0";"1";"2019-07-10 10:08:56"
"3936";"48c74617011f16a7ee38b6388786cfb3";"0";"2";"14";"Ce qui avait valu au syndicaliste Gaël Quirante un placement en garde à vue";"1";"1";"1";"1";"2019-07-11 13:54:07"
"3937";"bea34e9a7611d1a0514ac519b10b0536";"0";"2";"25";"Ce qui veut donc dire que si le ministère décide de retenue sur salaire, cela ne sera qu’à compter de ce mercredi, assure Antony Taillefait";"1";"1";"1";"1";"2019-07-11 13:53:31"
"3938";"3427e92049e85ecb5748e95b906329ae";"0";"0";"13";"La grève des notes va-t-elle retarder la publication des résultats du bac ?";"0";"0";"0";"1";"2019-07-10 10:08:26"
"3939";"0aa94de2d84a662c39e155d3dd6875f2";"0";"0";"28";"Mardi matin, le ministère se disait serein, expliquant que les rectorats avaient recruté des correcteurs de secours prêts à corriger jeudi matin en vitesse les copies non notées";"0";"0";"0";"1";"2019-07-10 10:08:29"
"3940";"373301118c9d1c4c41fa6e0aa814be4e";"0";"0";"15";"Il est donc probable que ce bataillon de correcteurs de secours ne serve à rien";"0";"0";"0";"1";"2019-07-10 10:08:38"
"3941";"d3053a8913371dbdd2088db0ef1aeede";"0";"0";"13";"Les commissions d’harmonisation des notes peuvent-elles se tenir sans toutes les notes ?";"0";"0";"0";"1";"2019-07-10 10:08:40"
"3942";"c909735f0c67c0fddcce727751ca9b7d";"0";"0";"23";"Serait-il envisageable que ces jurys se réunissent sans avoir toutes les notes, voire même s’entendent ensemble d’une note pour la copie manquante ?";"0";"0";"0";"1";"2019-07-10 10:08:43"
"3943";"645547a9ae00c274ebc13a0fc9e9502f";"0";"0";"18";"Ce serait une rupture du principe d’égalité pour les élèves, qui doivent tous être traités de façon identique";"0";"0";"0";"1";"2019-07-10 10:08:44"
"3944";"834098339bced3373e2e9daecb777422";"0";"0";"7";"Pourquoi les enseignants poursuivent-ils la grève ?";"0";"0";"0";"1";"2019-07-10 10:08:51"
"3945";"84327cd4f09a3476da0c9ea415aceefb";"0";"1";"13";"Depuis des mois, ils sont nombreux à crier leurs craintes… Dans le vide";"0";"0";"0";"1";"2019-07-12 08:44:42"
"3946";"2fa96e7d9741416e1a4ddab392aca362";"0";"2";"31";"Les enseignants parlent tous de ce sentiment de mépris de ne pas être écoutés, ni même pris au sérieux par leur ministre Jean-Michel Blanquer, qui fait tout pour invisibiliser leur mouvement";"1";"1";"1";"1";"2019-07-11 13:53:35"
"3947";"e7dfa0808365517e5fa7799483c39027";"0";"0";"15";"Cette retenue des notes apparaît comme leur dernière chance de faire pression sur le ministre";"0";"0";"0";"1";"2019-07-10 10:08:19"
"3948";"0142223d04802eaa0e7947a2b0399256";"0";"0";"17";"J'ai toujours aimé me lancer des défis, sortir des cases dans lesquelles on cherchait à me mettre";"0";"0";"0";"1";"2019-07-10 10:08:21"
"3949";"b46760aed5447ea5965f5847dcb41107";"0";"1";"12";"Par exemple, j'aurais pu me contenter du CAP que l'on me recommandait";"0";"0";"0";"1";"2019-07-11 13:54:53"
"3950";"7e20ce5d9261c9729f85c9583d226f09";"0";"0";"32";"Mais le secrétariat ne m'attirait pas, je voulais faire autre chose, prendre du plaisir, créer, non pas en niant mes difficultés - ce qui aurait été impossible - mais en les assumant";"0";"0";"0";"1";"2019-07-10 10:08:12"
"3951";"59e3d8672ea8086bfb529f6b49c13585";"0";"0";"27";"Plus largement, ils dénonçaient les réorganisations successives basées sur ces mêmes cadences et des algorithmes qui, estiment-ils, alourdissent leurs charges de travail et dégradent leurs conditions d’exercice";"0";"0";"0";"1";"2019-07-10 10:08:13"
"3952";"96add2c685dc44ee8300b7f03f60fa7a";"0";"0";"9";"Leurs inquiétudes concernant la réforme du lycée sont nombreuses";"0";"0";"0";"1";"2019-07-10 10:08:14"
"3953";"adf364622ce5e07c1e3a6ec4e1ea6156";"0";"0";"35";"La mise en place du contrôle continu risque à leurs yeux de transformer l’année de terminale en une évaluation permanente, avec beaucoup de stress pour les élèves, et de réduire le temps consacré aux enseignements";"0";"0";"0";"1";"2019-07-10 10:08:17"
"3954";"9c787e03c4b9d926fbc57faa14d2fa60";"0";"0";"12";"Et surtout de faire perdre au bac sa qualité de diplôme national";"0";"0";"0";"1";"2019-07-10 10:08:09"
"3955";"92bf8d82071cbcde75f39a7859267887";"0";"3";"30";"L’offre des spécialités (qui remplacent les filières S, ES et L) les inquiète aussi énormément dans sa mise en place pratique, tout comme les inégalités d’offre d’un lycée à l’autre";"0";"0";"0";"1";"2019-07-11 13:54:50"
"3956";"f32c3508e3fca16b3906d9ccb190ee1c";"0";"0";"14";"Enfin, les nouveaux programmes, notamment en philosophie, font sortir les profs de leurs gonds";"0";"0";"0";"1";"2019-07-10 10:08:05"
"3957";"a60395c8b367a4d5ba871964229f27ef";"0";"2";"6";"La lettre politique de Laurent Joffrin";"1";"1";"1";"1";"2019-07-11 11:01:19"
"3958";"2b5d177d75a8a4431f8c6e75537a8c2d";"0";"2";"10";"Recevez tous les jours le billet politique de Laurent Joffrin";"1";"1";"1";"1";"2019-07-11 11:01:23"
"3959";"6877e459c35d63a245a28e7f1fb92a20";"0";"0";"19";"Je me suis donc décidée à choisir une filière pour laquelle je n'avais a priori pas les aptitudes requises";"0";"0";"0";"1";"2019-07-10 10:08:03"
"3960";"0c59ae252fd99ff54a16dab3d40a7f52";"0";"1";"5";"Vous êtes abonné à Libération";"0";"1";"1";"1";"2019-07-11 13:54:43"
"3962";"f99d5b40367a9a494d0434ae06093672";"0";"0";"8";"Le protocole répond en partie à ces revendications";"0";"0";"0";"1";"2019-07-10 10:08:00"
"3963";"3f583d4bbff4077b4a32ef407f1198f8";"0";"3";"24";"J'ai fini par décrocher un BTS en alternance, puis je suis partie aux États-Unis poursuivre mes études à deux pas de la Silicon Valley";"0";"0";"1";"1";"2019-07-11 13:54:36"
"3964";"9e1961f54e11a9a3f377e1b1613abfe3";"0";"0";"22";"Et tout s'est enclenché au niveau professionnel là-bas, parce que personne ne s'est arrêté à mes échecs scolaires ou à ma différence";"0";"0";"0";"1";"2019-07-10 10:07:46"
"3965";"c78ff4d3015330f9e0ca2a15907a039e";"1";"0";"21";"Et d’ajouter : «Ils voulaient des facteurs à genoux, ils ont eu des postiers, des postières et des soutiens debout !»";"0";"0";"0";"1";"2019-07-10 10:07:44"
"3966";"bcc596fb78b486235dbc12a3b8df2ad8";"0";"0";"21";"Les grévistes se réjouissent notamment que la question de la charge de travail soit prise en compte, au travers cet accord";"0";"0";"0";"1";"2019-07-10 10:07:43"
"3967";"224099c4d7cdfa46f80d2fa7de6ebe51";"0";"1";"11";"Mais aussi des nouvelles embauches en CDI prévues par le protocole";"0";"0";"0";"1";"2019-07-10 10:07:41"
"3968";"6d05741c76be2bfe3578f4bc722e7fbc";"0";"0";"13";"Soit 70 nouveaux facteurs qui seront recrutés dès cette année dans le département";"0";"0";"0";"1";"2019-07-10 10:07:25"
"3969";"dcd177a749363a4da40269a67292d709";"0";"1";"13";"Pour la Poste, cette fin de conflit est une grosse épine en moins";"0";"1";"1";"1";"2019-07-12 08:44:48"
"3970";"5b2c155d5555937f9e08c826d528ffa3";"0";"1";"28";"Mais dans de nombreuses villes et villages en France, au rythme des réorganisations organisées localement, les mêmes mots de colère et revendications se font entendre chez les postiers";"0";"0";"1";"1";"2019-07-12 08:51:41"
"3971";"7859f744a1cd9b6d8e15b27f3e2a72bf";"0";"1";"21";"Certains se mettent en grève, comme à Miélan (Gers), où le conflit pour obtenir des recrutements dure désormais depuis quarante-trois jours";"0";"0";"1";"1";"2019-07-12 08:45:57"
"3978";"754a859dd944108d48cdc53260a05b5c";"0";"5";"17";"Mounir Mahjoubi renonce à se présenter à Paris et apporte son soutien à Cédric Villani - Libération";"1";"1";"1";"1";"2019-07-11 13:57:18"
"3979";"8273d98ae6cd790767afc605df52c58f";"0";"0";"17";"Bac 2019 : le bras de fer avec le ministère jusqu’au bout de la note partager tweeter";"0";"0";"0";"1";"2019-07-10 10:07:21"
"3980";"a6253afba2494b94c8d481edd428391d";"0";"0";"11";"Entreprendre, c'est prendre part à un jeu qui comprend des risques";"0";"0";"0";"1";"2019-07-10 10:07:22"
"3982";"7d8218176d8caff4dbf4ec4e5422560b";"0";"0";"18";"Calendar download cross zoom-in zoom-out previous next truck visa mastercard user-libe user-doc user-doc-list user-mail user-security user-settings user-shop user-star";"0";"0";"0";"1";"2019-07-10 10:07:16"
"3983";"9a502ff6ae633dcfe5a28ee535a91bd2";"0";"1";"5";"Ptit Libé sport blog voyage";"0";"1";"1";"1";"2019-07-11 11:01:42"
"3984";"17ff1641d67cbdee4342dba723f56f75";"0";"0";"16";"De la même façon, créer une entreprise, c'est faire un pari, prendre un risque et l'accepter";"0";"0";"0";"1";"2019-07-10 10:07:13"
"3985";"944e6e11b3052036692eec1be8726a67";"0";"0";"19";"On peut tout à fait réussir sans avoir le profil type de ""l'entrepreneur à succès"", décrit dans les livres";"0";"0";"0";"1";"2019-07-10 10:07:11"
"3986";"d6db3f4e7746600cf602ec50576d969f";"0";"6";"20";"Il y a beaucoup d'exemples autour de nous : Bernard Tapie, Richard Branson, Norbert Dentressangle et tellement d'autres moins médiatiques";"1";"1";"1";"1";"2019-07-11 11:01:49"
"3987";"d738e5b3297cc1410feac1d600d19063";"0";"0";"23";"Leur point commun : être joueur, oser prendre des risques, les assumer (surtout quand les affaires vont mal) et assumer ce qu'ils sont";"0";"0";"0";"1";"2019-07-10 10:07:03"
"3988";"5a49d4bfbb5385bcb330926fe624bec7";"0";"0";"20";"Bac 2019 : le bras de fer avec le ministère jusqu’au bout de la note 3 juillet 2019 à 21:06";"0";"0";"0";"1";"2019-07-10 10:07:05"
"3989";"06939c9813d65cea251bcab81db16410";"0";"1";"11";"Les cigarettes suisses enfument le Maroc 4 juillet 2019 à 13:25";"0";"0";"1";"1";"2019-07-09 16:50:25"
"3990";"0340d33017feb18fc105bbd166381542";"0";"0";"20";"Libye : 3 800 migrants et réfugiés toujours retenus à proximité des zones de combat 4 juillet 2019 à 12:52";"0";"0";"1";"1";"2019-07-09 16:55:29"
"3991";"fc60e630ab48a73f55519df62b46edb0";"0";"1";"16";"En Californie, il est désormais interdit d'interdire coupe afro et dreadlocks 4 juillet 2019 à 09:18";"0";"1";"1";"1";"2019-07-11 11:01:53"
"3992";"05506c64f61a72038b866c8a8bf3f10a";"0";"1";"12";"Le spectre de Franco hante encore l’Espagne 4 juillet 2019 à 11:22";"1";"1";"1";"1";"2019-07-11 09:45:08"
"3993";"ab88c534583abda52bf4b8f54b837b7e";"0";"0";"10";"Les images de la douleur 4 juillet 2019 à 11:17";"0";"0";"0";"1";"2019-07-11 11:01:55"
"3995";"10f1e1cf30bf100f6dde3716d204077d";"0";"0";"23";"C'est cette force de caractère, ou plutôt cette conviction intime de sa capacité à rebondir, qui permet à un entrepreneur d'entreprendre plusieurs fois";"0";"0";"0";"1";"2019-07-10 10:05:12"
"3996";"33bc344859c08e99d2d29d26f6d6b9bd";"0";"0";"14";"Et c'est la compétence, l'aptitude qu'il faut encourager à développer chez tous les entrepreneurs";"0";"0";"0";"1";"2019-07-10 10:05:13"
"3997";"3c6bbcf050fbe5a8894640d773bb203e";"0";"0";"13";"Parce que créer et développer une entreprise n'est jamais un long fleuve tranquille";"0";"0";"0";"1";"2019-07-10 10:05:14"
"3998";"b3a000ef02f5cbd9b5f24145955b126e";"0";"0";"17";"Il faut être mentalement et psychologiquement prêt à traverser des périodes de doute, voire des échecs complets";"0";"0";"0";"1";"2019-07-10 10:05:16"
"3999";"2708a0c09d5d2efa3f182cd366cee3bc";"0";"0";"34";"Quand j'ai dû mettre la clé sous la porte d'Art-DV (place de marché d'objets faits main), j'ai bien compris la règle du jeu de entrepreneuriat, à savoir : quand on joue, on peut perdre";"0";"1";"1";"1";"2019-07-11 11:02:00"
"4000";"3a8b212c62e513759f8b85f10c778429";"0";"0";"20";"Et sûrement que mon expérience depuis l'enfance de l'échec et du rebond a été très utile pour franchir cette étape";"0";"0";"0";"1";"2019-07-10 10:05:21"
"4001";"b5a79e1926a6b0a02959879f56a9b89c";"0";"0";"19";"Le plus difficile n'a pas été la fermeture de l'entreprise mais la séparation avec l'équipe, humainement compliquée à gérer";"0";"0";"0";"1";"2019-07-10 10:05:22"
"4002";"259ef66f233d8521018826fa326af966";"0";"0";"8";"Assumer pour soi, encourager les autres à assumer";"0";"0";"0";"1";"2019-07-10 10:05:23"
"4003";"eb4b72aeb9a0200ca695d60550162311";"0";"0";"19";"Des entreprises qui ferment, il y en a tous les jours ; des entreprises qui se créent aussi !";"0";"0";"0";"1";"2019-07-10 10:05:27"
"4004";"e466f7900f18e00e736ba30d7a4dbd24";"0";"0";"6";"Mais j'avais des dettes à honorer";"0";"0";"0";"1";"2019-07-10 10:05:28"
"4005";"e89cc06584116235bdf032cc9725f7cd";"0";"0";"11";"Je n'ai donc pas eu d'autre choix que de rebondir vite";"0";"0";"0";"1";"2019-07-10 10:05:29"
"4006";"c838b946ae5b6ea2ba00708579bbb433";"0";"2";"40";"Après une analyse de ce qui m'était arrivé et un travail de deuil de mon entreprise, j'ai cherché un emploi salarié (je ne pouvais pas créer une nouvelle entreprise du fait de mon fichage 040 à la Banque de France)";"0";"1";"1";"1";"2019-07-11 11:02:08"
"4007";"2c390cbc28f02106afae3c3c15207407";"0";"0";"7";"J'ai activé mes contacts américains et français";"0";"0";"0";"1";"2019-07-10 10:05:41"
"4009";"9c54750efc32adff416ba054d49b10e2";"0";"0";"34";"Dans l'Hexagone, on m'avait collé l'étiquette de ""loser"" ; à l'inverse parce que j'affichais cette expérience entrepreneuriale et que j'assumais toute l'histoire, y compris l'échec, un groupe américain m'a proposé un très beau challenge";"0";"0";"1";"1";"2019-07-11 11:02:14"
"4011";"c6230b0b375883d5cb0c445c3634d812";"0";"0";"8";"Sauge qui peut 4 juillet 2019 à 11:40";"0";"0";"0";"1";"2019-07-10 10:05:45"
"4012";"0a01baf90415b3a90e6a591d49731786";"0";"0";"18";"Tout cela m'a convaincue qu'il fallait encourager les entrepreneurs à ne plus cacher leurs erreurs et leurs échecs";"0";"0";"0";"1";"2019-07-10 10:05:47"
"4013";"c0a91dc7183a2af5dcdb2c31d22a3c7c";"0";"1";"11";"D'où mon engagement pour la création du mouvement des Rebondisseurs français";"0";"1";"1";"1";"2019-07-11 13:57:36"
"4014";"c98b9674ea98836fe9e0caacb9fb29a1";"0";"2";"9";"Christiane Jatahy, Homère patrie 4 juillet 2019 à 09:38";"1";"1";"1";"1";"2019-07-09 16:56:02"
"4015";"47407661dd8a6be8e8c6af9880ba846b";"0";"0";"11";"La lumière bleue des écrans est-elle nocive pour les yeux ?";"0";"0";"0";"1";"2019-07-10 10:05:49"
"4016";"a7d6501b3bce10b0e0dd664b0b0b89bf";"0";"0";"5";"4 juillet 2019 à 09:51";"0";"0";"0";"1";"2019-07-10 10:05:50"
"4017";"969e195e64ff06865dce69623030dd12";"0";"1";"13";"Rétention des notes : Blanquer peut-il retirer quinze jours de paie aux enseignants?";"1";"1";"1";"1";"2019-07-11 14:04:16"
"4018";"0b1e35524e9c93bcfcf75a704aa2c440";"0";"0";"5";"4 juillet 2019 à 07:33";"0";"0";"0";"1";"2019-07-10 10:06:57"
"4019";"5d99d5b3db5e0e993831c7297f419190";"0";"1";"17";"Référendum ADP : le compteur tourne au ralenti et atteint 458 000 3 juillet 2019 à 18:01";"0";"1";"1";"1";"2019-07-12 08:45:08"
"4020";"1fa4ada88c2f5f41e1a94595f0c9c17d";"0";"0";"13";"Risque-t-on une contravention si on colle un autocollant sur sa plaque d’immatriculation ?";"0";"0";"0";"1";"2019-07-10 10:05:53"
"4021";"ac799cfce0687d55215bded2bcf233d0";"0";"0";"5";"3 juillet 2019 à 15:28";"0";"0";"0";"1";"2019-07-10 10:05:54"
"4023";"625b7b824f35143ee6eeb28427c0ffcf";"0";"2";"9";"Formule Intégrale    Libération en version papier et numérique Èvénements";"0";"1";"1";"1";"2019-07-12 08:45:16"
"4026";"85c1ddabfcc90ec86eddeb6365aeef0a";"0";"4";"15";"Mounir Mahjoubi renonce à se présenter à Paris et apporte son soutien à Cédric Villani";"1";"1";"1";"1";"2019-07-09 16:56:06"
"4027";"4cea7cb693883c2e5d65e723b3075518";"0";"6";"27";"L'ancien secrétaire d'Etat au Numérique Mounir Mahjoubi explique ce mercredi au Parisien qu'il renonce finalement à être candidat à l'investiture de LREM pour les municipales à Paris";"1";"1";"1";"1";"2019-07-12 08:55:17"
"4028";"c985aac20b947d0f323fc865ce8a531b";"0";"2";"7";"Il rallie un autre candidat, Cédric Villani";"1";"1";"1";"1";"2019-07-09 16:57:26"
"4029";"7db092bff3a8aecea2093290357c0188";"0";"2";"19";"Les candidats à l'investiture de LREM pour les municipales à Paris seront entendus par leur parti le 9 juillet";"0";"1";"1";"1";"2019-07-12 08:46:09"
"4030";"75e647250932894d553121781f6d08dd";"0";"0";"13";"Le verdict de la commission d'investiture devrait être connu dès le 10 juillet";"0";"0";"0";"1";"2019-07-10 10:06:44"
"4031";"0d89b49d15f0b8fbc883209e890ed8f4";"0";"2";"18";"Frappes contre un centre de migrants en Libye, élection au Parlement européen, bac : l'actu de ce mercredi";"0";"1";"1";"1";"2019-07-11 14:35:47"
